,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100
647,243.061226,63.829015,30.1271649,296.608611,63.5472715,28.7702917,596.103942,63.0127208,25.9190966,6423.4064,62.5708796,23.1449202,48022.8699,62.5911002,23.3136891,243.061226,63.829015,30.1271649,8512150.62,1777.38364,-5964.29431,-0.372443401,296.608611,63.5472715,28.7702917,8846603.77,1936.02393,-5457.54722,-0.342087402,596.103942,63.0127208,25.9190966,8602743.41,2140.88091,-4156.31471,-0.278342811,6423.4064,62.5708796,23.1449202,7843291.17,2230.43267,-2872.53684,-0.213200685,48022.8699,62.5911002,23.3136891,7957484.79,2233.60119,-2755.95701,-0.202338735,243.061226,0.00170168804,0.000492742847,296.608611,0.00217346935,0.000754580717,596.103942,0.00273589753,0.00103023205,6423.4064,0.00227920518,0.00104463313,48022.8699,0.0107287049,16.2791942,5.4477418,63.0134738,26.5273526,8512150.62,1777.35454,-5661.68333,-0.376772303,5.65419591,63.140691,26.9804653,8846603.77,1936.01063,-6467.21133,-0.418604649,5.87960044,63.2689466,27.3784197,8602769.09,2140.89852,-7112.92355,-0.463473406,5.98771818,63.3268892,27.5385156,7868146.8,2246.15065,-7187.39938,-0.488275897,5.99876936,63.3326889,27.5538584,8025149.95,2272.21795,-7266.28806,-0.488646533
670,279.330036,2604.98622,6447221.71,309.376902,2616.42621,6458415.4,515.61981,2553.05092,7060076.84,4645.78704,2299.91634,7806078.44,37568.3602,2249.99981,7924225.5,279.330036,2604.98622,6447221.71,6447221.71,2605.70728,-1074.67155,-0.115418917,309.376902,2616.42621,6458415.4,6458415.4,2617.14298,-958.685909,-0.104909961,515.61981,2553.05092,7060076.84,7060076.84,2553.79247,-320.95925,-0.0307296038,4645.78704,2299.91634,7806078.44,7806078.44,2300.76392,-1771.25332,-0.134060328,37568.3602,2249.99981,7924225.5,7924225.5,2250.86966,-2551.65704,-0.188270607,278.709519,0.00198967664,0.00110663665,308.385914,0.00268097312,0.00182046481,513.97453,0.00362375131,0.00292864989,4607.01039,0.00321105793,0.00233938938,37022.9215,0.0098763593,12.5958014,278.709519,2610.63009,6447236.76,6447236.76,2611.57008,424.670655,0.0418175679,308.385914,2624.60906,6458265.33,6458265.33,2625.54337,409.883289,0.0403238021,513.97453,2560.9783,7062973.86,7062973.86,2561.93513,480.61834,0.0452114755,4607.01039,2318.14913,7831780.07,7831780.07,2319.2058,743.460955,0.0664152717,37022.9205,2280.5772,7975733.42,7975733.42,2281.65124,783.60134,0.0693665131
56,272.781353,62.5070116,22.8309428,323.989223,62.5789006,23.2888656,622.42733,62.6577759,23.7825058,5567.8976,62.6143642,23.4507736,61393.8154,62.5773561,23.1712361,272.781353,62.5070116,22.8309428,9495026.82,2564.86333,-1565.46099,-0.106324226,323.989223,62.5789006,23.2888656,9328429.27,2517.64858,-1954.58366,-0.132609866,622.42733,62.6577759,23.7825058,8356954.88,2378.98595,-2838.02665,-0.201309205,5567.8976,62.6143642,23.4507736,7608676.33,2242.59917,-2756.51091,-0.206360501,61393.8154,62.5773561,23.1712361,8140158.95,2238.65645,-2598.12219,-0.189177085,272.781353,0.00281277016,0.00338023649,323.989223,0.00342298182,0.00433045026,622.42733,0.00344366893,0.00454882817,5567.8976,0.00271395036,0.00367382191,61393.8154,0.00238763656,0.0681731018,4.69528014,62.4175049,22.2115683,9495213.51,2564.96371,2849.19959,0.196191819,5.13112954,62.7747012,24.4964131,9330734.74,2518.88051,2865.85407,0.189559215,5.67716332,63.1455624,26.5973047,8375932.73,2389.6647,2820.78898,0.18898842,5.96605228,63.3145373,27.4628275,7683020.02,2290.51183,2492.44057,0.17158772,5.99658796,63.3314537,27.5463147,8196350.99,2269.1096,2519.83262,0.167698689
196,94.7612622,2475.3998,7037388.35,132.155183,2496.79658,7674169.76,410.862096,2404.30984,8514193.28,4586.59652,2268.9578,8107435.46,40744.8615,2257.85784,7927707.61,94.7612622,2475.3998,7037388.35,7037388.35,2476.19156,-4665.91802,-0.366301981,132.155183,2496.79658,7674169.76,7674169.76,2497.5802,-3909.72828,-0.295615303,410.862096,2404.30984,8514193.28,8514193.28,2405.12434,-3317.29693,-0.236519516,4586.59652,2268.9578,8107435.46,8107435.46,2269.82218,-2843.01162,-0.205678494,40744.8615,2257.85784,7927707.61,7927707.61,2258.72536,-2661.3009,-0.195661283,94.7612621,0.00548456836,0.00230799999,132.155129,0.00553939725,0.002575263,410.642267,0.00414695779,0.00208068846,4571.35017,0.00323743272,0.00240005295,40309.3274,0.00641533581,5.96358919,94.7612621,2475.3998,7037388.35,7037388.35,2476.2795,0.0,0.0,132.155129,2496.79753,7674170.74,7674170.74,2497.66969,0.0,0.0,410.642267,2405.49009,8516131.47,8516131.47,2406.39535,0.0,0.0,4571.35017,2275.86984,8119979.57,8119979.57,2276.82664,0.0,0.0,40309.3269,2280.3543,7965421.45,7965421.45,2281.30921,0.0,0.0
521,105.746546,60.9611613,8.64544987,168.082047,61.5351791,14.4665989,652.822566,62.2442482,20.7254756,6727.04288,62.5258014,22.8369115,59957.2223,62.5697312,23.1461642,105.746549,60.9611613,8.64544965,9470563.05,3211.31842,-1069.11947,-0.118152944,168.082049,61.5351791,14.4665987,8671604.69,2907.87198,-1527.12338,-0.136345614,652.822567,62.2442482,20.7254756,7735724.77,2420.74486,-2491.61414,-0.196778674,6727.04288,62.5258014,22.8369115,8184807.4,2255.30126,-2533.7499,-0.18532791,59957.2223,62.5697312,23.1461642,8214712.5,2249.27222,-2666.52487,-0.19337928,105.746546,0.00408578591,0.00122107158,168.082047,0.00394042614,0.00144852434,652.822566,0.00257189249,0.0012076955,6727.04288,0.00218934747,0.00131164061,59957.2223,0.00255709268,0.30872085,1.0,66.0,0.0,9470562.85,3211.4194,-2.09626893e-05,0.0,1.0,66.0,0.0,8671617.11,2908.03244,-0.0585208784,0.0,1.0,66.0,0.0,7737012.6,2422.17498,-36.203442,0.0,1.01917137,65.9307702,0.655027306,8217290.22,2273.30321,10.9839922,0.00473441365,5.55242267,63.1231068,20.4232274,8261981.79,2274.5,8.00105239,0.000615946244
811,187.694099,62.004659,16.8237612,258.541892,62.0420516,17.7474377,684.169891,62.2274188,20.2050478,6711.68313,62.5204545,22.7820252,62042.4377,62.5754275,23.197968,187.694099,62.004659,16.8237612,9665283.54,2678.35082,-2239.56523,-0.17562845,258.541892,62.0420516,17.7474377,9429414.12,2661.44485,-2229.30339,-0.172329247,684.169891,62.2274188,20.2050478,8868333.93,2481.63117,-2653.90793,-0.198259904,6711.68313,62.5204545,22.7820252,8292951.3,2253.13527,-2730.38493,-0.198642951,62042.4377,62.5754275,23.197968,8189353.19,2259.30973,-2701.14299,-0.195973704,187.694099,0.00224362457,0.000887330607,258.541892,0.00271866177,0.00148316549,684.169891,0.00255859254,0.00162367522,6711.68313,0.00219767834,0.00141874891,62042.4377,0.00282973662,1.05239403,2.94775694,64.413132,32.1083058,9665348.02,2678.44838,-2101.71286,-0.119304256,3.31492413,64.6606952,32.591285,9430512.51,2662.22537,-1990.22164,-0.113522789,3.75158018,64.8914413,32.902114,8880853.04,2488.78284,-709.46232,-0.0415040131,3.97417729,64.9893549,32.9918064,8339885.2,2276.94222,582.469335,0.0351147825,3.99740764,64.9989376,32.9991961,8237323.8,2285.55149,500.986349,0.0303865324
338,79.0863158,62.1103069,20.0729337,158.952206,62.4227213,22.2666983,579.356084,62.4431815,22.3710197,5431.49292,62.5316427,22.9351781,58384.0426,62.5709573,23.159754,79.0863158,62.1103069,20.0729337,8761663.6,2272.10809,1497.10996,0.112889874,158.952206,62.4227213,22.2666983,7528216.79,2001.85091,-723.787816,-0.055903281,579.356084,62.4431815,22.3710197,7069171.05,1967.83731,-2655.46222,-0.21116065,5431.49292,62.5316427,22.9351781,7964518.83,2191.09057,-2695.24952,-0.199419741,58384.0426,62.5709573,23.159754,8190199.06,2247.79354,-2677.54222,-0.194411579,79.0863158,0.00615575074,0.00218860314,158.952206,0.00431489842,0.00167062882,579.356084,0.00287273953,0.00124321478,5431.49292,0.00271214926,0.00164243612,58384.0426,0.00265538982,0.378934898,1.05327733,60.3372609,3.79977293,9526279.8,2775.91037,3381.5426,0.562049252,1.26716152,61.4056759,14.333146,8355354.45,2474.05174,2629.93476,0.240321029,2.33969351,63.8173918,29.7121894,7589954.05,2260.26918,1100.98259,0.0733151204,3.76764048,64.8972256,32.8253736,8071545.32,2249.43869,104.798459,0.00643830748,3.97591208,64.9899039,32.9837825,8240326.96,2274.75963,-154.212221,-0.0093539779
733,145.436541,62.8587577,24.690308,243.319533,62.8487646,24.7597467,607.318605,62.7719139,24.3954894,6280.94621,62.598877,23.3382695,32403.1666,62.6332038,23.579845,145.436541,62.8587577,24.690308,8355102.08,2356.35797,-3501.87114,-0.243815341,243.319533,62.8487646,24.7597467,8419629.95,2358.8469,-3656.57559,-0.253253208,607.318605,62.7719139,24.3954894,8559492.82,2376.0654,-3818.58832,-0.264255512,6280.94621,62.598877,23.3382695,8422044.99,2300.51189,-3181.7149,-0.226943714,32403.1666,62.6332038,23.579845,8055817.27,2238.1758,-2706.87766,-0.196400844,145.436541,0.00269798385,0.000587945033,243.319533,0.00254834886,0.000741051412,607.318605,0.00270631877,0.00108550402,6280.94621,0.00247357916,0.28914305,32403.1666,0.0304172901,54.7350445,2.99595513,66.6680466,32.9291717,8355102.08,2356.46267,-1663.25457,-0.100274947,2.99757133,66.6674946,32.9130648,8419629.99,2358.95175,-1662.90345,-0.099893302,2.99918986,66.6669426,32.8969496,8559901.86,2376.38296,-1673.35214,-0.0997183617,2.99991896,66.6666943,32.8896951,8432890.97,2306.12292,-1621.60893,-0.0973706256,2.9999919,66.6666694,32.8889695,8138144.24,2284.06497,-1605.57674,-0.0981393647
716,111.379286,62.3763837,21.9866159,189.602887,62.7308176,24.277664,496.171736,62.9226497,25.3855777,5834.29554,62.6097749,23.3659189,61060.1778,62.5771331,23.166566,111.37929,62.3763837,21.9866154,8346665.62,2853.16103,-2992.83276,-0.220925961,189.602889,62.7308176,24.2776638,8577488.8,2637.65041,-3756.0599,-0.260284905,496.171736,62.9226497,25.3855777,8800856.0,2400.43872,-3904.12079,-0.261196445,5834.29554,62.6097749,23.3659189,8549326.66,2278.38956,-2780.26613,-0.196711152,61060.1778,62.5771331,23.166566,8276520.6,2239.6773,-2628.85903,-0.189850859,111.379286,0.00343136509,0.000617827419,189.602887,0.00311644492,0.00067021361,496.171736,0.00319936989,0.000908939267,5834.29554,0.00250374269,0.000897883205,61060.1778,0.00241875275,0.11072593,2.33316784,60.9547354,10.2544888,8346665.62,2853.1303,3300.9436,0.356799788,2.80243934,61.9122184,18.6351241,8577488.8,2637.63107,2572.88247,0.203504363,3.93288686,63.2783437,27.344388,8800902.9,2400.4723,1014.74958,0.0654125626,4.87097383,63.9295901,30.1491507,8569790.96,2289.39249,21.820759,0.001357523,5.19231362,63.9473166,30.2083058,8334272.92,2270.32078,10.7669714,0.000678572908
545,52.2515049,2792.10692,5082872.76,88.8586421,2518.23085,5994647.31,368.783306,2282.68213,7026223.64,4080.24283,2237.50364,7588865.99,11019.8264,2113.20875,7459454.32,52.2515049,2792.10692,5082872.76,5082872.76,2792.79472,-1410.29344,-0.143222898,88.8586421,2518.23085,5994647.31,5994647.31,2519.00593,-2112.9512,-0.181084827,368.783306,2282.68213,7026223.64,7026223.64,2283.54833,-3323.85517,-0.249721547,4080.24283,2237.50364,7588865.99,7588865.99,2238.38295,-2603.37297,-0.191911499,11019.8264,2113.20875,7459454.32,7459454.32,2114.14012,-1828.04231,-0.135722965,52.2515049,0.0115060993,0.00666057889,88.858642,0.00883804893,0.00500749724,368.747932,0.00460840767,0.00230908973,4043.48428,0.0208941363,33.9934759,10421.3718,0.138308865,262.384315,52.2515049,2792.10692,5082872.76,5082872.76,2792.90323,2750.1121,0.209325166,88.858642,2518.23085,5994647.31,5994647.31,2519.11351,1734.25875,0.122315197,368.747932,2282.88512,7026465.4,7026465.4,2283.85847,-2655.51335,-0.174111379,4043.48428,2256.50418,7617458.09,7617458.09,2257.48879,-4723.11848,-0.298301545,10421.366,2224.58635,7655976.58,7655976.58,2225.58506,-4714.48951,-0.297095037
875,271.810391,62.6486861,21.693251,304.13059,62.6504714,21.8507923,629.530382,62.667855,22.9015317,6949.34945,62.5457797,22.935382,54285.1185,62.5820371,23.2431981,271.810397,62.6486861,21.6932507,7657559.21,2484.79394,-2917.20109,-0.226338726,304.130594,62.6504714,21.8507922,7776431.7,2480.12362,-2471.27432,-0.189582035,629.530384,62.667855,22.9015317,7679206.45,2368.43236,-1894.71323,-0.14287395,6949.34945,62.5457797,22.935382,7979118.23,2271.30141,-1952.81148,-0.144354352,54285.1185,62.5820371,23.2431981,7951013.4,2246.49805,-2610.52711,-0.192029974,271.810391,0.00207271029,0.00115150681,304.13059,0.00270929276,0.00182175848,629.530382,0.0029242321,0.0022629652,6949.34945,0.00212361464,0.00140060463,54285.1185,0.00696957204,9.08368379,3.64933534,64.8498427,33.2399417,7657559.27,2484.85048,-670.540995,-0.0420290936,3.78410718,64.911015,33.1567334,7776465.98,2480.21894,-685.491517,-0.0426898941,3.92613593,64.9707136,33.0563981,7692606.71,2380.23532,-202.051525,-0.0126706123,3.99252579,64.9970884,33.0058233,8021217.6,2298.62987,62.4492753,0.00383806185,3.99925169,64.999709,33.0005842,8006185.07,2278.87047,142.626413,0.00877457993
268,532.933615,62.1229323,19.7127914,591.104748,62.0714473,19.3000767,860.307979,62.2007954,20.335316,5937.17637,62.5123299,22.765101,42562.9977,62.5922648,23.3238325,532.93362,62.1229323,19.7127913,8134444.69,2292.78894,-875.499067,-0.0691381367,591.104752,62.0714473,19.3000767,8221994.08,2324.60604,-770.238674,-0.0611444755,860.30798,62.2007954,20.335316,7944730.86,2312.94425,-643.125566,-0.0505976931,5937.17637,62.5123299,22.765101,7998672.87,2221.05499,-2390.49462,-0.177151165,42562.9977,62.5922648,23.3238325,8011898.04,2229.73918,-2653.2625,-0.194094199,532.933615,0.00106752378,0.000565999214,591.104748,0.0012996357,0.000693001784,860.307979,0.00198311334,0.00100701029,5937.17637,0.00246461113,0.00364144178,42562.9977,0.0157007375,25.9496985,1.0,66.0,0.0,8134444.69,2292.89726,0.000510717586,0.0,1.0,66.0,0.0,8221996.08,2324.71551,0.304491487,0.0,1.0,66.0,0.0,7951393.31,2317.26021,17.6635476,0.0,1.0656903,65.7531398,2.1089527,8132254.21,2294.98766,-16.1922717,-0.00390992917,6.50016349,62.7840757,19.3751122,8104769.8,2281.01914,80.5284233,0.00642623703
524,403.599009,61.354938,11.6833242,526.120469,61.6217404,14.4412505,982.147181,62.1444834,19.2855988,6542.58877,62.5384999,22.82038,51626.5843,62.5818816,23.2380421,403.599009,61.354938,11.6833242,6754533.76,2285.29153,-1253.79572,-0.141138625,526.120469,61.6217404,14.4412505,7306654.9,2314.82095,-1169.43547,-0.113845158,982.147181,62.1444834,19.2855988,7942996.26,2322.51322,-981.224455,-0.0792792659,6542.58877,62.5384999,22.82038,7921342.48,2266.94781,-2325.2789,-0.172947472,51626.5843,62.5818816,23.2380421,7909269.36,2242.03812,-2751.01939,-0.202920396,403.599009,0.00105154571,0.000349737682,526.120469,0.00129655517,0.000601116919,982.147181,0.0017867056,0.00114067952,6542.58877,0.00225560624,0.00149193516,51626.5843,0.008001518,10.9709862,1.89271084,62.8299437,8.97108084,6754533.76,2285.33161,48.7187945,0.0062585894,1.93417122,62.8978961,8.9895748,7306654.9,2314.85528,51.4683247,0.00635054735,1.97755716,62.9659537,8.99884085,7943094.99,2322.60286,-4.0248952,-0.000476065174,2.04442169,62.9843576,9.31453462,7953192.81,2286.65604,-9.88800582,-0.00114883426,6.78258103,62.6446096,18.7310185,7967948.26,2276.25158,-14.3546556,-0.0011750026
50,342.390036,61.7199303,16.6762434,425.597738,61.7462998,16.9168676,788.30116,62.0982998,19.7139836,6495.44515,62.5252955,22.8562871,62256.7338,62.5781589,23.2258708,342.390036,61.7199303,16.6762434,7408059.48,2275.13441,-3607.03023,-0.32452521,425.597738,61.7462998,16.9168676,7508676.47,2281.60821,-3185.64959,-0.282654779,788.30116,62.0982998,19.7139836,7913188.23,2330.12698,-2589.40993,-0.207318408,6495.44515,62.5252955,22.8562871,8351850.26,2263.11669,-2918.62096,-0.211243574,62256.7338,62.5781589,23.2258708,8097061.12,2261.75131,-2750.33824,-0.20055634,342.390036,0.00177776795,0.00110618768,425.597738,0.00189547981,0.00117307784,788.30116,0.00222641033,0.00135296041,6495.44515,0.00228734405,0.00196126209,62256.7338,0.0033749035,2.21787434,1.0,66.0,0.0,7408059.48,2275.25454,0.00179828277,0.0,1.0,66.0,0.0,7508678.26,2281.72844,0.526065031,0.0,1.0,66.0,0.0,7918136.59,2333.66464,32.1006137,0.0,1.03106843,65.8889814,1.04467004,8417469.32,2299.09175,-18.0217974,-0.00607739918,5.59057979,63.1110685,20.399956,8138711.25,2285.41005,4.89003648,0.000379506888
111,256.472539,60.3116394,2.77170144,309.88919,60.6121635,6.10495707,672.758937,61.6555479,16.173814,6358.79437,62.4956368,22.679565,40658.2658,62.5959388,23.350254,256.472539,60.3116394,2.77170144,6917296.24,2721.03251,-153.067778,-0.0349576609,309.88919,60.6121635,6.10495707,7244654.18,2602.78397,181.611803,0.0273082541,672.758937,61.6555479,16.173814,7942209.78,2361.29938,-622.300443,-0.0549064305,6358.79437,62.4956368,22.679565,8231609.68,2249.44109,-2371.9939,-0.173601639,40658.2658,62.5959388,23.350254,8031890.51,2238.47567,-2664.33601,-0.194551373,256.472539,0.00175908156,0.000538555478,309.88919,0.00209431387,0.000669160853,672.758937,0.00237448593,0.000720059771,6358.79437,0.00229685161,0.00906473167,40658.2658,0.0180938182,30.6603234,1.0,60.0,2.30556907e-09,6773275.63,3192.38509,-53.264521,-426.235465,1.0000035,60.000005,5.80492956e-05,7304636.12,3032.42609,-290.80495,-14.1222542,1.04803252,60.1200554,1.38048656,8267165.61,2626.04245,-525.236109,-0.155474857,4.69462296,62.5662645,23.187789,8326092.12,2298.64273,73.4734607,0.00528786331,6.71589,62.830829,24.8245567,8109737.44,2281.576,227.101246,0.0160057257
796,181.623138,2463.31552,9591039.82,224.854672,2490.79871,9067415.0,488.508658,2375.72992,7937871.09,4451.58036,2226.41466,7788875.11,32172.5752,2232.73689,7974130.9,181.623138,2463.31552,9591039.82,9591039.82,2464.09847,-2292.40457,-0.182517051,224.854672,2490.79871,9067415.0,9067415.0,2491.57352,-2311.02169,-0.185051302,488.508658,2375.72992,7937871.09,7937871.09,2376.55182,-2408.48396,-0.1851858,4451.58036,2226.41466,7788875.11,7788875.11,2227.29431,-2602.80995,-0.19370524,32172.5752,2232.73689,7974130.9,7974130.9,2233.61418,-2725.42968,-0.199775441,181.620709,0.00232533808,0.000681054089,224.79262,0.00291787615,0.00105216705,486.456038,0.00340222527,0.00143088257,4388.02103,0.00334261137,0.00181964029,31522.0835,0.0171728506,26.5467283,181.620709,2463.34489,9591103.05,9591103.05,2464.24749,-488.195709,-0.0270078706,224.79262,2491.41248,9068541.65,9068541.65,2492.30467,-400.634656,-0.0229508495,486.456038,2384.8107,7951580.56,7951580.56,2385.74248,-185.645204,-0.0114381771,4388.02103,2256.91995,7836185.6,7836185.6,2257.902,-8.0361805,-0.000499389554,31522.0818,2275.11483,8048579.69,8048579.69,2276.017,8.16345334,0.000519560261
589,97.3125253,3131.84095,11747038.1,114.860378,3049.06874,11076025.5,308.556196,2560.49607,8742769.97,3669.24451,2264.795,8068657.92,41046.0513,2236.08371,8227546.85,97.3125253,3131.84095,11747038.1,11747038.1,3132.43191,-1081.39377,-0.137077697,114.860378,3049.06874,11076025.5,11076025.5,3049.68024,-780.7982,-0.0814604278,308.556196,2560.49607,8742769.97,8742769.97,2561.24349,-1844.37895,-0.149421492,3669.24451,2264.795,8068657.92,8068657.92,2265.6567,-2551.92394,-0.189352383,41046.0513,2236.08371,8227546.85,8227546.85,2236.95859,-2666.0297,-0.193571512,97.3124818,0.00531851136,0.00240397789,114.854306,0.00638906547,0.00305380342,307.706382,0.00548014965,0.00258268506,3603.43834,0.00406500374,0.00177820367,40379.7677,0.00369430513,0.243995899,97.3124818,3131.84225,11747039.6,11747039.6,3132.53761,0.0,0.0,114.854306,3049.2176,11076190.0,11076190.0,3049.9318,0.0,0.0,307.706382,2566.92197,8751821.6,8751821.6,2567.77031,0.0,0.0,3603.43834,2303.35563,8132135.11,8132135.11,2304.30101,0.0,0.0,40379.7677,2270.03014,8291222.73,8291222.73,2270.9894,1.8376272e-09,2.36593626e-07
141,7.42201485,2704.31935,7515753.84,32.1615069,2375.33115,7762689.79,303.714052,2209.66204,7924981.9,4457.5576,2198.70876,8384234.97,41758.4363,2231.65573,8263924.07,7.42201486,2704.31935,7515753.84,7515753.84,2705.05682,-1585.72087,-0.113279815,32.161507,2375.33115,7762689.79,7762689.79,2376.16915,-3965.3809,-0.281050099,303.714052,2209.66204,7924981.9,7924981.9,2210.55738,-4277.71338,-0.305424779,4457.5576,2198.70876,8384234.97,8384234.97,2199.59972,-2866.15199,-0.205247637,41758.4363,2231.65573,8263924.07,8263924.07,2232.53273,-2687.82845,-0.194334514,7.40321747,0.0814486909,0.0408012673,31.6704645,0.025414021,0.0147751119,290.705882,0.00589847983,0.00314704021,4341.47692,0.00337138286,0.00140513701,41115.7661,0.00365109747,0.287524281,7.40321748,2710.89214,7517752.26,7517752.26,2711.71178,4440.67802,0.282286436,31.6704646,2410.36948,7802476.91,7802476.91,2411.29127,1537.90799,0.0959787446,290.705883,2303.39421,8074008.71,8074008.71,2304.35878,95.5939305,0.0058657419,4341.47692,2253.25842,8492803.07,8492803.07,2254.24443,-92.5700469,-0.00553881092,41115.7661,2263.63076,8325614.72,8325614.72,2264.61225,-220.360224,-0.0133168058
516,136.119361,2456.57855,9927428.9,204.669381,2356.03885,9889596.54,485.678228,2302.63254,9325405.37,4357.41727,2242.64941,8329502.16,41093.3882,2245.04511,8224015.59,136.119361,2456.57855,9927428.9,9927428.9,2457.38724,-3830.8168,-0.237797759,204.669381,2356.03885,9889596.54,9889596.54,2356.8839,-4278.04817,-0.264393769,485.678228,2302.63254,9325405.37,9325405.37,2303.49164,-3933.07158,-0.256102314,4357.41727,2242.64941,8329502.16,8329502.16,2243.52306,-2828.48056,-0.202571034,41093.3882,2245.04511,8224015.59,8224015.59,2245.91704,-2683.17746,-0.194265869,136.119361,0.00288135832,0.000723993629,204.669381,0.00310311934,0.00103834752,485.673955,0.00342670745,0.00151235784,4342.58238,0.00338195498,0.00174224498,40651.194,0.00374588793,0.401693473,136.119361,2456.57855,9927428.9,9927428.9,2457.48335,1580.23322,0.086761208,204.669381,2356.03885,9889596.54,9889596.54,2356.9821,190.447937,0.0105093786,485.673955,2302.65044,9325450.61,9325450.61,2303.61539,-608.513647,-0.0346905414,4342.58238,2249.63117,8343455.8,8343455.8,2250.61878,-138.633711,-0.00836760328,40651.1939,2267.39625,8266378.18,8266378.18,2268.36433,11.6885644,0.000703179543
